p_product_id:integer,p_name:string,p_price:double
3220,Product_F541,941.62
3221,Product_S629,267.68
3222,Product_O765,16.74
3223,Product_M24,698.28
3224,Product_L86,499.51
3225,Product_X745,272.85
3226,Product_E160,35.51
3227,Product_S156,491.28
3228,Product_L679,910.67
3229,Product_F181,181.39
3230,Product_T819,737.37
3231,Product_C788,724.12
3232,Product_O507,599.58
3233,Product_Q474,767.53
3234,Product_W137,20.63
3235,Product_Y706,49.53
3236,Product_B944,715.68
3237,Product_V408,227.96
3238,Product_D608,536.96
3239,Product_L661,877.09
3240,Product_J8,542.50
3241,Product_G912,462.56
3242,Product_X603,449.48
3243,Product_P597,401.50
3244,Product_M691,60.53
3245,Product_E50,992.14
3246,Product_T9,155.84
3247,Product_H173,756.26
3248,Product_E610,865.76
3249,Product_P7,239.47
3250,Product_Q866,957.22
3251,Product_Z683,228.19
3252,Product_P861,853.72
3253,Product_S350,387.86
3254,Product_D56,611.64
3255,Product_W640,975.37
3256,Product_C92,106.10
3257,Product_T186,398.64
3258,Product_M139,857.53
3259,Product_N382,629.00
3260,Product_T105,24.51
3261,Product_L178,626.73
3262,Product_I427,660.84
3263,Product_X588,746.72
3264,Product_K107,773.75
3265,Product_A302,150.64
3266,Product_T729,666.74
3267,Product_B67,982.84
3268,Product_N635,363.98
3269,Product_P656,851.05
3270,Product_E445,34.13
3271,Product_K11,558.15
3272,Product_V569,929.13
3273,Product_V55,839.46
3274,Product_C560,739.07
3275,Product_I734,149.68
3276,Product_J23,286.10
3277,Product_P949,675.97
3278,Product_B571,30.34
3279,Product_N915,538.06
3280,Product_O452,566.97
3281,Product_U241,522.58
3282,Product_X253,478.12
3283,Product_X138,537.85
3284,Product_G442,623.73
3285,Product_H204,286.18
3286,Product_P528,974.20
3287,Product_C742,943.60
3288,Product_O911,532.93
3289,Product_Z255,202.77
3290,Product_C643,599.57
3291,Product_J869,681.82
3292,Product_H374,244.58
3293,Product_Z947,551.73
3294,Product_D616,992.78
3295,Product_P8,316.84
3296,Product_K463,407.72
3297,Product_G479,426.91
3298,Product_U46,30.09
3299,Product_I233,585.58
3300,Product_J473,782.15
3301,Product_F500,688.38
3302,Product_S607,565.59
3303,Product_Z143,714.16
3304,Product_U383,803.56
3305,Product_J731,626.47
3306,Product_K483,807.46
3307,Product_J83,526.64
3308,Product_R607,186.62
3309,Product_J524,887.13
3310,Product_X122,473.46
3311,Product_E749,703.56
3312,Product_N971,668.26
3313,Product_B976,704.95
3314,Product_U236,686.89
3315,Product_M46,745.61
3316,Product_E443,340.71
3317,Product_S807,508.20
3318,Product_T699,571.08
3319,Product_Q23,385.23
3320,Product_I335,981.59
3321,Product_E969,417.05
3322,Product_K559,678.59
3323,Product_H808,536.34
3324,Product_E593,525.48
3325,Product_A576,254.27
3326,Product_T889,868.30
3327,Product_V889,120.06
3328,Product_G632,489.29
3329,Product_U564,994.78
3330,Product_C992,291.48
3331,Product_E739,201.63
3332,Product_S349,991.08
3333,Product_P380,898.11
3334,Product_K141,465.07
3335,Product_X695,391.32
3336,Product_H233,799.35
3337,Product_T731,605.34
3338,Product_O249,778.18
3339,Product_X228,429.61
3340,Product_R499,297.56
3341,Product_B584,49.49
3342,Product_U725,775.17
3343,Product_V220,324.42
3344,Product_S998,545.95
3345,Product_X3,965.86
3346,Product_G192,46.19
3347,Product_B359,575.63
3348,Product_V456,780.47
3349,Product_G853,326.48
3350,Product_Q276,663.61
3351,Product_J301,309.71
3352,Product_F179,895.68
3353,Product_U96,859.96
3354,Product_L8,520.25
3355,Product_I696,304.73
3356,Product_O631,856.59
3357,Product_F266,716.05
3358,Product_B238,822.74
3359,Product_C358,313.42
3360,Product_G613,121.34
3361,Product_L77,811.15
3362,Product_J70,750.96
3363,Product_K66,139.75
3364,Product_B829,404.52
3365,Product_E810,329.03
3366,Product_M536,62.04
3367,Product_B651,311.62
3368,Product_R711,508.17
3369,Product_E832,598.09
3370,Product_L116,964.58
3371,Product_R282,420.01
3372,Product_K716,905.24
3373,Product_Q448,194.38
3374,Product_C781,836.74
3375,Product_Z680,372.37
3376,Product_Z445,367.51
3377,Product_T419,996.66
3378,Product_A408,279.02
3379,Product_H436,155.53
3380,Product_O482,837.70
3381,Product_W345,617.82
3382,Product_N305,749.99
3383,Product_D16,880.85
3384,Product_W204,362.96
3385,Product_U971,343.87
3386,Product_D742,931.11
3387,Product_B20,231.92
3388,Product_S515,684.26
3389,Product_P833,539.79
3390,Product_O304,223.85
3391,Product_H928,432.62
3392,Product_X215,883.98
3393,Product_J539,278.60
3394,Product_V304,210.04
3395,Product_N565,570.74
3396,Product_S857,221.19
3397,Product_X355,377.73
3398,Product_A879,103.96
3399,Product_A788,799.97
3400,Product_Y138,861.95
3401,Product_J185,364.21
3402,Product_X44,291.96
3403,Product_T869,650.57
3404,Product_D98,469.08
3405,Product_X397,927.71
3406,Product_U593,582.95
3407,Product_Q328,656.38
3408,Product_P409,503.73
3409,Product_G367,897.94
3410,Product_T949,830.89
3411,Product_B86,913.59
3412,Product_V385,898.24
3413,Product_D385,800.42
3414,Product_V746,947.45
3415,Product_Z511,333.97
3416,Product_R625,517.59
3417,Product_Q2,542.18
3418,Product_S824,540.79
3419,Product_P597,602.77
3420,Product_O170,303.99
3421,Product_E636,806.41
3422,Product_U239,643.98
3423,Product_S70,289.19
3424,Product_C269,306.73
3425,Product_P510,162.54
3426,Product_P807,343.80
3427,Product_H205,444.63
3428,Product_W82,857.05
3429,Product_P977,935.81
3430,Product_F74,178.43
3431,Product_G657,701.43
3432,Product_T313,575.11
3433,Product_X654,497.83
3434,Product_U800,659.80
3435,Product_L460,772.58
3436,Product_P876,973.72
3437,Product_M542,327.22
3438,Product_V642,364.26
3439,Product_F548,719.84
3440,Product_W90,940.91
3441,Product_E320,96.74
3442,Product_P223,262.06
3443,Product_A548,535.91
3444,Product_E756,271.18
3445,Product_W109,721.06
3446,Product_J576,414.48
3447,Product_K779,823.16
3448,Product_L627,972.30
3449,Product_Z358,946.54
3450,Product_P382,164.17
3451,Product_K314,659.29
3452,Product_T646,272.61
3453,Product_W971,32.23
3454,Product_H922,322.27
3455,Product_N17,867.71
3456,Product_I88,190.73
3457,Product_W629,508.45
3458,Product_Y531,163.19
3459,Product_L609,367.88
3460,Product_Z311,367.40
3461,Product_K68,297.05
3462,Product_P411,105.35
3463,Product_Z923,258.38
3464,Product_Y845,506.72
3465,Product_L801,354.91
3466,Product_N529,413.96
3467,Product_S767,833.04
3468,Product_D482,411.22
3469,Product_M684,789.59
3470,Product_A687,369.03
3471,Product_K653,737.78
3472,Product_P359,693.08
3473,Product_F581,223.74
3474,Product_V436,609.67
3475,Product_R886,793.61
3476,Product_E836,561.11
3477,Product_X542,562.32
3478,Product_Y818,723.00
3479,Product_P147,408.40
3480,Product_E577,220.54
3481,Product_R542,754.04
3482,Product_I881,233.60
3483,Product_Q467,487.78
3484,Product_Z327,820.48
3485,Product_G407,16.13
3486,Product_I473,506.84
3487,Product_X744,272.95
3488,Product_Y735,80.91
3489,Product_R600,548.99
3490,Product_R595,377.11
3491,Product_R746,530.58
3492,Product_C81,789.15
3493,Product_V195,14.61
3494,Product_L663,339.19
3495,Product_I458,27.72
3496,Product_Q254,102.70
3497,Product_Y975,930.45
3498,Product_V614,688.81
3499,Product_K431,191.87
3500,Product_A469,113.28
3501,Product_J238,27.70
3502,Product_R689,35.68
3503,Product_S219,434.03
3504,Product_I216,184.14
3505,Product_W807,70.43
3506,Product_Z871,859.96
3507,Product_V381,520.01
3508,Product_Y672,130.27
3509,Product_A819,749.74
3510,Product_F537,320.54
3511,Product_W912,882.77
3512,Product_Z539,988.73
3513,Product_X251,754.37
3514,Product_E281,211.05
3515,Product_U450,926.06
3516,Product_N148,273.66
3517,Product_H232,796.78
3518,Product_P821,906.96
3519,Product_M660,567.08
3520,Product_R243,638.21
3521,Product_S641,591.27
3522,Product_F392,824.67
3523,Product_I264,613.59
3524,Product_Y463,622.95
3525,Product_C735,848.20
3526,Product_X72,391.10
3527,Product_Q325,788.03
3528,Product_U243,767.99
3529,Product_B714,805.64
3530,Product_R896,859.47
3531,Product_V707,399.07
3532,Product_Z21,203.39
3533,Product_K333,877.78
3534,Product_T615,434.88
3535,Product_Q421,968.41
3536,Product_E710,660.07
3537,Product_V213,446.31
3538,Product_M982,320.44
3539,Product_Z513,467.83
3540,Product_B280,440.78
3541,Product_Q229,869.02
3542,Product_H573,872.42
3543,Product_U841,749.67
3544,Product_N195,738.41
3545,Product_V653,267.04
3546,Product_B252,970.33
3547,Product_M844,500.63
3548,Product_V406,406.13
3549,Product_I733,559.76
3550,Product_E806,95.24
3551,Product_I348,746.89
3552,Product_O363,81.71
3553,Product_W757,934.00
3554,Product_Z801,877.35
3555,Product_E233,685.79
3556,Product_K690,185.39
3557,Product_Q967,691.30
3558,Product_K150,221.13
3559,Product_K524,476.78
3560,Product_B804,328.76
3561,Product_N314,15.10
3562,Product_Y830,923.98
3563,Product_E860,151.96
3564,Product_X465,989.05
3565,Product_Z88,316.62
3566,Product_A714,711.75
3567,Product_T131,883.93
3568,Product_B393,631.13
3569,Product_K800,126.08
3570,Product_J81,12.10
3571,Product_G353,246.39
3572,Product_M269,516.78
3573,Product_L364,563.18
3574,Product_X236,733.97
3575,Product_R398,79.97
3576,Product_L294,978.41
3577,Product_Q75,18.52
3578,Product_A341,249.25
3579,Product_A356,283.87
3580,Product_Y324,901.95
3581,Product_M942,494.85
3582,Product_E507,859.85
3583,Product_O201,610.90
3584,Product_S896,530.87
3585,Product_X142,784.66
3586,Product_U110,831.17
3587,Product_A136,121.20
3588,Product_S610,31.21
3589,Product_Y411,418.31
3590,Product_Y192,640.41
3591,Product_K272,37.54
3592,Product_Q490,364.59
3593,Product_Z982,943.99
3594,Product_J57,915.47
3595,Product_I850,152.28
3596,Product_Z137,393.92
3597,Product_B119,258.73
3598,Product_R321,468.04
3599,Product_N254,963.98
3600,Product_A0,234.02
3601,Product_S799,706.81
3602,Product_D737,101.57
3603,Product_T902,208.74
3604,Product_A295,316.62
3605,Product_P990,429.80
3606,Product_O289,302.68
3607,Product_K192,419.18
3608,Product_K582,737.10
3609,Product_X749,69.51
3610,Product_L234,971.83
3611,Product_R607,831.24
3612,Product_L271,747.45
3613,Product_U972,743.09
3614,Product_O348,706.67
3615,Product_P218,666.63
3616,Product_W145,487.70
3617,Product_E564,146.71
3618,Product_B472,328.94
3619,Product_W603,476.24
3620,Product_V549,365.47
3621,Product_H812,821.75
3622,Product_G847,743.35
3623,Product_W800,357.10
3624,Product_W628,670.64
3625,Product_Y471,315.28
3626,Product_C560,314.39
3627,Product_G20,43.47
3628,Product_C302,300.05
3629,Product_Y60,533.53
3630,Product_D781,164.31
3631,Product_Z62,179.48
3632,Product_P796,644.10
3633,Product_U715,575.16
3634,Product_I637,303.33
3635,Product_H479,368.92
3636,Product_I629,145.11
3637,Product_X206,938.17
3638,Product_F394,440.41
3639,Product_F311,734.70
3640,Product_H955,924.51
3641,Product_V148,712.03
3642,Product_P515,760.47
3643,Product_U71,108.43
3644,Product_Z918,613.41
3645,Product_P407,304.10
3646,Product_Z18,181.50
3647,Product_A232,57.75
3648,Product_L783,188.94
3649,Product_Q54,716.78
3650,Product_W823,742.35
3651,Product_J106,446.84
3652,Product_P942,455.72
3653,Product_T586,539.48
3654,Product_A626,289.81
3655,Product_T989,192.74
3656,Product_F427,649.88
3657,Product_L172,976.88
3658,Product_N236,430.65
3659,Product_Y138,297.80
3660,Product_R256,20.02
3661,Product_D412,772.58
3662,Product_V549,532.13
3663,Product_J938,546.13
3664,Product_B900,517.53
3665,Product_F899,754.53
3666,Product_R918,281.88
3667,Product_B116,309.10
3668,Product_P672,65.63
3669,Product_I66,356.48
3670,Product_Z391,895.58
3671,Product_Y362,292.97
3672,Product_A676,774.55
3673,Product_M23,396.68
3674,Product_I345,258.16
3675,Product_K220,328.59
3676,Product_O810,287.29
3677,Product_A990,903.16
3678,Product_I925,302.22
3679,Product_K411,431.24
3680,Product_I769,28.24
3681,Product_M892,841.86
3682,Product_R394,624.26
3683,Product_P942,725.70
3684,Product_B371,24.23
3685,Product_P804,911.83
3686,Product_N473,107.31
3687,Product_E759,39.34
3688,Product_U247,705.22
3689,Product_T694,918.86
3690,Product_H404,845.85
3691,Product_Q381,143.59
3692,Product_U950,659.19
3693,Product_G186,316.70
3694,Product_B818,996.26
3695,Product_I714,101.53
3696,Product_S800,353.52
3697,Product_A112,852.27
3698,Product_Q211,53.96
3699,Product_I190,76.78
3700,Product_M463,302.36
3701,Product_Z682,599.01
3702,Product_B105,705.33
3703,Product_U810,546.63
3704,Product_F594,227.21
3705,Product_F95,589.79
3706,Product_B860,560.63
3707,Product_Z101,929.49
3708,Product_J818,65.37
3709,Product_W609,958.44
3710,Product_W172,981.02
3711,Product_K185,894.65
3712,Product_I456,958.39
3713,Product_S55,376.45
3714,Product_Z225,70.81
3715,Product_J974,939.44
3716,Product_R252,640.15
3717,Product_L235,938.83
3718,Product_P574,513.19
3719,Product_Q404,56.62
3720,Product_L110,661.75
3721,Product_F12,110.62
3722,Product_V673,805.42
3723,Product_R485,442.36
3724,Product_R152,567.81
3725,Product_K875,103.23
3726,Product_R27,76.86
3727,Product_D359,732.42
3728,Product_Z513,916.47
3729,Product_I690,946.86
3730,Product_E269,390.68
3731,Product_L165,91.99
3732,Product_S954,652.46
3733,Product_R151,203.34
3734,Product_I559,577.76
3735,Product_D718,91.76
3736,Product_V652,330.71
3737,Product_U92,730.63
3738,Product_I91,648.58
3739,Product_H139,460.72
3740,Product_Y119,164.95
3741,Product_A449,438.22
3742,Product_V311,436.55
3743,Product_V997,893.21
3744,Product_M563,933.46
3745,Product_N495,589.81
3746,Product_O382,133.65
3747,Product_Z27,545.78
3748,Product_B586,181.69
3749,Product_Q30,157.38
3750,Product_X566,726.80
3751,Product_G991,966.32
3752,Product_L275,168.89
3753,Product_D159,408.08
3754,Product_C450,610.86
3755,Product_J969,626.05
3756,Product_F959,693.29
3757,Product_N266,593.15
3758,Product_U25,741.62
3759,Product_B73,161.85
3760,Product_G799,668.16
3761,Product_G47,505.10
3762,Product_S771,249.76
3763,Product_J576,64.45
3764,Product_V114,888.24
3765,Product_X352,177.49
3766,Product_H138,324.05
3767,Product_T87,515.06
3768,Product_C51,673.72
3769,Product_W789,118.57
3770,Product_Z830,759.84
3771,Product_L117,450.86
3772,Product_O296,136.55
3773,Product_C861,768.02
3774,Product_Z263,546.13
3775,Product_E684,117.06
3776,Product_H283,261.00
3777,Product_F235,113.09
3778,Product_Q518,252.12
3779,Product_G516,720.74
3780,Product_I876,168.33
3781,Product_R118,528.44
3782,Product_J115,261.73
3783,Product_Z742,989.37
3784,Product_D332,92.60
3785,Product_P150,510.88
3786,Product_P567,41.89
3787,Product_W937,584.20
3788,Product_N10,32.31
3789,Product_Q708,688.32
3790,Product_U283,908.02
3791,Product_U215,766.36
3792,Product_G25,129.98
3793,Product_P314,269.31
3794,Product_P598,147.69
3795,Product_V128,880.78
3796,Product_F551,169.39
3797,Product_L934,937.16
3798,Product_R914,250.70
3799,Product_R892,360.98
3800,Product_O222,777.55
3801,Product_B698,790.31
3802,Product_J494,811.57
3803,Product_V164,364.71
3804,Product_D614,256.09
3805,Product_A870,777.80
3806,Product_B236,317.92
3807,Product_V769,388.44
3808,Product_W903,24.24
3809,Product_Z355,786.55
3810,Product_Y635,635.42
3811,Product_G490,305.85
3812,Product_I347,222.98
3813,Product_F186,404.23
3814,Product_M717,317.94
3815,Product_A617,703.07
3816,Product_U833,937.56
3817,Product_U138,819.54
3818,Product_B330,738.64
3819,Product_L358,571.14
3820,Product_W354,983.06
3821,Product_B868,608.64
3822,Product_D466,775.46
3823,Product_D105,573.16
3824,Product_H31,305.05
3825,Product_V720,184.48
3826,Product_H285,581.95
3827,Product_O380,551.69
3828,Product_V616,415.12
3829,Product_M648,232.88
3830,Product_P637,571.70
3831,Product_D125,978.98
3832,Product_G878,498.29
3833,Product_E404,497.00
3834,Product_Q634,802.44
3835,Product_B903,480.41
3836,Product_A120,937.08
3837,Product_D452,569.20
3838,Product_P773,253.12
3839,Product_K897,618.86
3840,Product_M208,504.29
3841,Product_S384,636.73
3842,Product_T757,684.82
3843,Product_S724,665.28
3844,Product_J750,454.21
3845,Product_M778,375.40
3846,Product_I619,223.99
3847,Product_G873,968.32
3848,Product_K99,279.36
3849,Product_L42,372.68
3850,Product_D488,663.87
3851,Product_B215,123.15
3852,Product_A663,837.41
3853,Product_T55,809.24
3854,Product_O533,257.49
3855,Product_C952,97.35
3856,Product_U698,110.47
3857,Product_K940,295.50
3858,Product_V889,453.14
3859,Product_P28,59.15
3860,Product_O678,766.38
3861,Product_Y799,977.21
3862,Product_U478,820.70
3863,Product_E132,490.69
3864,Product_Z338,429.06
3865,Product_X10,531.52
3866,Product_E507,224.82
3867,Product_Q679,806.70
3868,Product_R975,162.79
3869,Product_Q630,432.65
3870,Product_P434,768.16
3871,Product_Q183,676.28
3872,Product_Q157,592.27
3873,Product_P690,713.66
3874,Product_C35,385.82
3875,Product_G651,643.10
3876,Product_W934,868.39
3877,Product_M927,208.23
3878,Product_G982,809.18
3879,Product_A229,856.78
3880,Product_N137,96.67
3881,Product_B590,714.20
3882,Product_G756,445.11
3883,Product_J381,935.69
3884,Product_T392,103.10
3885,Product_S624,897.67
3886,Product_S69,373.96
3887,Product_M4,269.08
3888,Product_B50,739.48
3889,Product_F476,654.33
3890,Product_P610,437.22
3891,Product_V57,293.59
3892,Product_R632,958.02
3893,Product_O875,261.93
3894,Product_X715,253.25
3895,Product_O646,627.08
3896,Product_A986,322.16
3897,Product_T717,685.57
3898,Product_S585,446.96
3899,Product_V59,990.05
3900,Product_T498,818.47
3901,Product_S404,754.62
3902,Product_W252,616.86
3903,Product_O888,302.34
3904,Product_P639,171.57
3905,Product_C408,48.02
3906,Product_A261,710.38
3907,Product_D863,430.41
3908,Product_Z707,781.92
3909,Product_M897,731.79
3910,Product_Q741,845.82
3911,Product_X374,528.02
3912,Product_Y100,243.47
3913,Product_C8,850.44
3914,Product_L315,806.90
3915,Product_D120,830.56
3916,Product_W997,925.92
3917,Product_V300,531.10
3918,Product_I385,683.24
3919,Product_T828,360.75
3920,Product_F230,123.64
3921,Product_Q352,237.18
3922,Product_M542,417.68
3923,Product_R667,971.08
3924,Product_A62,731.01
3925,Product_P234,155.24
3926,Product_V772,228.92
3927,Product_K189,695.66
3928,Product_P840,481.27
3929,Product_I621,146.94
3930,Product_S363,165.21
3931,Product_H412,221.89
3932,Product_N498,203.51
3933,Product_U903,934.76
3934,Product_T947,262.68
3935,Product_P767,999.50
3936,Product_C390,519.98
3937,Product_S595,508.34
3938,Product_G844,59.07
3939,Product_T982,482.55
3940,Product_Z995,213.37
3941,Product_A871,775.18
3942,Product_X824,421.32
3943,Product_S244,146.80
3944,Product_N556,831.19
3945,Product_M109,127.39
3946,Product_B687,992.91
3947,Product_O367,593.10
3948,Product_S503,561.92
3949,Product_U934,313.49
3950,Product_E738,674.37
3951,Product_R648,864.19
3952,Product_W958,265.02
3953,Product_B153,811.70
3954,Product_F952,877.72
3955,Product_E721,540.53
3956,Product_H161,234.60
3957,Product_M207,678.92
3958,Product_X562,653.53
3959,Product_A753,457.70
3960,Product_E353,183.62
3961,Product_O401,376.64
3962,Product_P689,756.16
3963,Product_V1,115.75
3964,Product_Y726,333.63
3965,Product_F15,283.13
3966,Product_F790,300.83
3967,Product_V857,988.25
3968,Product_O152,751.91
3969,Product_T858,768.22
