s_supplier_id:integer,s_name:string,s_rating:integer,s_region_id:integer
17098,Supplier_O426,14,7
17099,Supplier_B359,1,12
17100,Supplier_U785,15,7
17101,Supplier_B999,9,9
17102,Supplier_D749,7,8
17103,Supplier_P511,13,2
17104,Supplier_T196,8,14
17105,Supplier_W718,4,5
17106,Supplier_K317,10,10
17107,Supplier_O323,8,12
17108,Supplier_W210,3,13
17109,Supplier_N826,1,1
17110,Supplier_X271,5,12
17111,Supplier_U127,11,3
17112,Supplier_J176,4,6
17113,Supplier_H616,14,2
17114,Supplier_Z502,13,3
17115,Supplier_U894,6,2
17116,Supplier_S443,11,8
17117,Supplier_R940,8,7
17118,Supplier_K328,1,15
17119,Supplier_R302,15,7
17120,Supplier_J742,4,3
17121,Supplier_G115,6,9
17122,Supplier_Z10,5,10
17123,Supplier_V283,6,1
17124,Supplier_T782,10,10
17125,Supplier_H394,7,12
17126,Supplier_D566,13,1
17127,Supplier_L842,14,7
17128,Supplier_H80,15,7
17129,Supplier_M644,6,9
17130,Supplier_N395,11,13
17131,Supplier_S527,6,14
17132,Supplier_X864,1,14
17133,Supplier_E807,1,7
17134,Supplier_Q420,4,13
17135,Supplier_E327,3,10
17136,Supplier_I539,15,10
17137,Supplier_R743,4,14
17138,Supplier_D686,5,13
17139,Supplier_S798,6,3
17140,Supplier_R845,9,9
17141,Supplier_I992,4,14
17142,Supplier_L853,10,4
17143,Supplier_J664,2,12
17144,Supplier_U323,4,7
17145,Supplier_C719,12,2
17146,Supplier_J127,4,3
17147,Supplier_R819,12,1
17148,Supplier_U786,7,6
17149,Supplier_C744,13,1
17150,Supplier_H567,3,6
17151,Supplier_Z250,3,11
17152,Supplier_J725,4,1
17153,Supplier_C792,6,3
17154,Supplier_C954,1,5
17155,Supplier_U58,15,15
17156,Supplier_K169,5,5
17157,Supplier_V20,5,15
17158,Supplier_W389,14,1
17159,Supplier_H928,5,11
17160,Supplier_S683,14,3
17161,Supplier_R535,10,8
17162,Supplier_Q860,5,7
17163,Supplier_S728,15,10
17164,Supplier_G384,1,1
17165,Supplier_S223,5,11
17166,Supplier_O787,1,11
17167,Supplier_N559,11,3
17168,Supplier_F939,9,8
17169,Supplier_E984,10,7
17170,Supplier_O303,7,14
17171,Supplier_M617,7,12
17172,Supplier_D577,2,3
17173,Supplier_K766,2,2
17174,Supplier_M861,3,13
17175,Supplier_U795,7,11
17176,Supplier_H103,1,3
17177,Supplier_E806,9,11
17178,Supplier_Q696,2,2
17179,Supplier_E672,15,3
17180,Supplier_U121,1,8
17181,Supplier_L20,12,13
17182,Supplier_G806,9,5
17183,Supplier_W702,6,15
17184,Supplier_C789,13,15
17185,Supplier_V677,2,11
17186,Supplier_Y900,13,1
17187,Supplier_N714,10,14
17188,Supplier_F29,4,7
17189,Supplier_Q374,15,2
17190,Supplier_G268,1,11
17191,Supplier_S303,1,7
17192,Supplier_Q783,15,2
17193,Supplier_C179,12,4
17194,Supplier_B589,1,4
17195,Supplier_T658,3,11
17196,Supplier_A343,3,13
17197,Supplier_I568,3,3
17198,Supplier_L50,2,10
17199,Supplier_V600,11,5
17200,Supplier_X395,4,12
17201,Supplier_S841,4,9
17202,Supplier_W768,8,2
17203,Supplier_V461,12,6
17204,Supplier_K245,5,8
17205,Supplier_L356,4,13
17206,Supplier_Z124,12,8
17207,Supplier_N581,2,13
17208,Supplier_L251,10,3
17209,Supplier_P662,13,2
17210,Supplier_J674,11,13
17211,Supplier_G574,6,5
17212,Supplier_V946,13,11
17213,Supplier_F345,13,12
17214,Supplier_M998,14,2
17215,Supplier_U307,3,6
17216,Supplier_T213,5,5
17217,Supplier_K931,12,13
17218,Supplier_U413,8,8
17219,Supplier_W882,1,7
17220,Supplier_Z721,2,12
17221,Supplier_P793,1,8
17222,Supplier_I268,6,4
17223,Supplier_K22,8,11
17224,Supplier_I627,3,3
17225,Supplier_E311,1,12
17226,Supplier_V703,12,7
17227,Supplier_L36,6,14
17228,Supplier_C904,4,1
17229,Supplier_F1,13,15
17230,Supplier_N402,9,11
17231,Supplier_B1,14,10
17232,Supplier_O163,13,7
17233,Supplier_G91,11,6
17234,Supplier_U874,1,11
17235,Supplier_X329,4,9
17236,Supplier_G658,5,3
17237,Supplier_L908,2,1
17238,Supplier_A484,2,5
17239,Supplier_P368,4,1
17240,Supplier_M280,8,12
17241,Supplier_L182,13,7
17242,Supplier_T852,8,12
17243,Supplier_A908,10,3
17244,Supplier_F10,2,3
17245,Supplier_T382,5,6
17246,Supplier_M62,10,13
17247,Supplier_S465,9,14
17248,Supplier_T982,2,11
17249,Supplier_V154,9,1
17250,Supplier_W880,3,9
17251,Supplier_S346,14,2
17252,Supplier_P966,12,10
17253,Supplier_T908,9,4
17254,Supplier_L492,3,13
17255,Supplier_O13,4,14
17256,Supplier_U448,1,15
17257,Supplier_A491,7,12
17258,Supplier_C329,8,6
17259,Supplier_V31,7,15
17260,Supplier_P985,8,4
17261,Supplier_P778,14,2
17262,Supplier_Z627,4,14
17263,Supplier_J602,8,5
17264,Supplier_P708,4,10
17265,Supplier_V14,2,9
17266,Supplier_H613,5,9
17267,Supplier_X614,11,2
17268,Supplier_G727,14,13
17269,Supplier_D627,15,14
17270,Supplier_U389,2,8
17271,Supplier_P612,15,1
17272,Supplier_G837,9,15
17273,Supplier_B447,13,15
17274,Supplier_U359,11,10
17275,Supplier_S99,3,1
17276,Supplier_R979,2,10
17277,Supplier_F420,1,12
17278,Supplier_L191,8,8
17279,Supplier_C102,13,15
17280,Supplier_R735,7,6
17281,Supplier_T161,8,7
17282,Supplier_N154,2,2
17283,Supplier_H227,12,13
17284,Supplier_P851,4,4
17285,Supplier_H184,14,2
17286,Supplier_M869,11,8
17287,Supplier_E205,10,8
17288,Supplier_B6,6,11
17289,Supplier_K176,13,14
17290,Supplier_W908,5,1
17291,Supplier_A34,4,2
17292,Supplier_S570,10,5
17293,Supplier_J196,4,1
17294,Supplier_R164,11,12
17295,Supplier_G69,7,15
17296,Supplier_H950,14,4
17297,Supplier_A169,4,9
17298,Supplier_S368,13,7
17299,Supplier_J875,6,9
17300,Supplier_U180,6,11
17301,Supplier_V860,11,3
17302,Supplier_Z142,3,11
17303,Supplier_Q656,14,4
17304,Supplier_C547,8,3
17305,Supplier_X792,2,9
17306,Supplier_F554,3,8
17307,Supplier_X330,8,9
17308,Supplier_F85,10,2
17309,Supplier_V738,11,4
17310,Supplier_E448,7,6
17311,Supplier_W509,9,3
17312,Supplier_K721,2,10
17313,Supplier_U112,5,8
17314,Supplier_B166,4,15
17315,Supplier_Z348,7,14
17316,Supplier_V673,5,14
17317,Supplier_L581,8,4
17318,Supplier_K919,13,4
17319,Supplier_R598,12,2
17320,Supplier_A596,1,9
17321,Supplier_S846,15,11
17322,Supplier_C736,3,5
17323,Supplier_N493,10,15
17324,Supplier_S12,9,8
17325,Supplier_P255,6,9
17326,Supplier_F837,6,11
17327,Supplier_Y199,12,7
17328,Supplier_D216,6,3
17329,Supplier_W173,7,2
17330,Supplier_Q571,8,8
17331,Supplier_E376,13,4
17332,Supplier_U866,1,12
17333,Supplier_Q268,7,2
17334,Supplier_W911,9,5
17335,Supplier_R101,5,4
17336,Supplier_L73,9,10
17337,Supplier_L50,1,12
17338,Supplier_K685,11,1
17339,Supplier_L378,7,7
17340,Supplier_I319,3,10
17341,Supplier_M441,8,12
17342,Supplier_V18,9,12
17343,Supplier_Z996,7,11
17344,Supplier_M99,4,7
17345,Supplier_L936,10,11
17346,Supplier_J513,6,9
17347,Supplier_N774,9,2
17348,Supplier_A647,3,14
17349,Supplier_R442,3,14
17350,Supplier_C944,7,3
17351,Supplier_J95,2,5
17352,Supplier_S594,10,12
17353,Supplier_Z780,7,2
17354,Supplier_Y971,13,15
17355,Supplier_X337,15,14
17356,Supplier_C927,2,15
17357,Supplier_A842,12,13
17358,Supplier_G383,10,12
17359,Supplier_C818,7,5
17360,Supplier_N842,15,3
17361,Supplier_S473,13,5
17362,Supplier_H8,10,10
17363,Supplier_H751,9,1
17364,Supplier_F593,6,4
17365,Supplier_C853,4,9
17366,Supplier_P978,1,14
17367,Supplier_Z394,9,15
17368,Supplier_C663,5,15
17369,Supplier_S212,1,13
17370,Supplier_W138,7,5
17371,Supplier_J90,14,7
17372,Supplier_W498,6,13
17373,Supplier_F233,4,5
17374,Supplier_L916,14,3
17375,Supplier_S491,4,13
17376,Supplier_F838,13,11
17377,Supplier_I808,8,5
17378,Supplier_X774,1,7
17379,Supplier_U177,5,10
17380,Supplier_A806,14,11
17381,Supplier_U863,11,14
17382,Supplier_R339,3,14
17383,Supplier_X872,10,6
17384,Supplier_V169,7,9
17385,Supplier_B890,2,15
17386,Supplier_M536,15,6
17387,Supplier_F46,9,7
17388,Supplier_P146,15,2
17389,Supplier_S157,3,6
17390,Supplier_B233,7,15
17391,Supplier_L198,2,12
17392,Supplier_K533,13,3
17393,Supplier_J830,5,13
17394,Supplier_H708,6,6
17395,Supplier_H477,7,7
17396,Supplier_Q840,6,14
17397,Supplier_U839,8,4
17398,Supplier_D332,7,5
17399,Supplier_B144,14,10
17400,Supplier_A454,3,1
17401,Supplier_N559,9,8
17402,Supplier_K734,12,4
17403,Supplier_B403,1,6
17404,Supplier_I749,12,14
17405,Supplier_X840,8,4
17406,Supplier_M831,10,11
17407,Supplier_I555,12,5
17408,Supplier_A721,9,1
17409,Supplier_Y577,6,5
17410,Supplier_Y802,4,9
17411,Supplier_D20,13,15
17412,Supplier_V654,2,10
17413,Supplier_P173,10,6
17414,Supplier_W886,7,6
17415,Supplier_X266,14,9
17416,Supplier_M176,2,7
17417,Supplier_K89,2,9
17418,Supplier_Z469,10,15
17419,Supplier_V835,11,11
17420,Supplier_Y77,5,6
17421,Supplier_E842,14,13
17422,Supplier_D468,12,8
17423,Supplier_A482,7,8
17424,Supplier_I201,15,13
17425,Supplier_I35,12,6
17426,Supplier_R609,6,4
17427,Supplier_U420,8,6
17428,Supplier_U7,14,13
17429,Supplier_X745,8,13
17430,Supplier_C983,15,1
17431,Supplier_O302,4,1
17432,Supplier_M718,15,5
17433,Supplier_H842,15,15
17434,Supplier_J987,9,4
17435,Supplier_K876,1,15
17436,Supplier_I929,11,4
17437,Supplier_Q145,3,14
17438,Supplier_H130,7,12
17439,Supplier_M507,12,1
17440,Supplier_E893,14,2
17441,Supplier_T538,9,2
17442,Supplier_P632,14,10
17443,Supplier_J927,7,13
17444,Supplier_I709,8,8
17445,Supplier_J764,4,7
17446,Supplier_A953,14,4
17447,Supplier_S141,9,5
17448,Supplier_N760,12,5
17449,Supplier_L121,2,9
17450,Supplier_V122,3,10
17451,Supplier_L728,2,10
17452,Supplier_Q841,3,7
17453,Supplier_Q694,13,3
17454,Supplier_U528,11,13
17455,Supplier_A463,5,15
17456,Supplier_Q325,13,9
17457,Supplier_O744,13,13
17458,Supplier_A855,5,8
17459,Supplier_X140,8,7
17460,Supplier_X719,14,4
17461,Supplier_I460,8,15
17462,Supplier_B259,7,9
17463,Supplier_J941,2,13
17464,Supplier_B870,14,7
17465,Supplier_Q358,9,14
17466,Supplier_K457,10,1
17467,Supplier_M766,1,9
17468,Supplier_J405,9,1
17469,Supplier_M954,5,1
17470,Supplier_V758,2,13
17471,Supplier_B908,2,10
17472,Supplier_U569,1,4
17473,Supplier_K564,5,12
17474,Supplier_N774,2,13
17475,Supplier_L867,2,5
17476,Supplier_W222,7,3
17477,Supplier_P755,6,14
17478,Supplier_A261,4,12
17479,Supplier_K368,14,5
17480,Supplier_H304,15,5
17481,Supplier_F689,15,3
17482,Supplier_Q520,15,12
17483,Supplier_E334,10,1
17484,Supplier_U389,9,1
17485,Supplier_T915,7,5
17486,Supplier_D108,13,5
17487,Supplier_Y60,5,2
17488,Supplier_I201,7,1
17489,Supplier_K255,15,10
17490,Supplier_L341,10,2
17491,Supplier_I780,14,5
17492,Supplier_N16,3,3
17493,Supplier_X423,8,1
17494,Supplier_I999,7,4
17495,Supplier_X324,5,13
17496,Supplier_U367,4,2
17497,Supplier_J370,7,12
17498,Supplier_M239,8,13
17499,Supplier_A857,10,12
17500,Supplier_L882,3,1
17501,Supplier_M835,1,7
17502,Supplier_V594,13,3
17503,Supplier_H981,1,14
17504,Supplier_G526,14,13
17505,Supplier_L879,3,14
17506,Supplier_M172,14,1
17507,Supplier_A279,9,6
17508,Supplier_W359,9,10
17509,Supplier_E234,8,13
17510,Supplier_H369,9,1
17511,Supplier_W603,2,9
17512,Supplier_V737,13,5
17513,Supplier_R177,4,9
17514,Supplier_Z550,9,7
17515,Supplier_R325,5,9
17516,Supplier_L642,7,14
17517,Supplier_S769,14,2
17518,Supplier_O56,5,11
17519,Supplier_S745,15,10
17520,Supplier_D246,6,4
17521,Supplier_B925,1,11
17522,Supplier_T19,7,8
17523,Supplier_Y789,5,1
17524,Supplier_V769,7,13
17525,Supplier_J699,14,9
17526,Supplier_I971,9,10
17527,Supplier_L444,14,1
17528,Supplier_C8,12,15
17529,Supplier_W943,7,14
17530,Supplier_I30,6,12
17531,Supplier_X475,9,1
17532,Supplier_Y775,1,8
17533,Supplier_V133,7,12
17534,Supplier_S703,9,4
17535,Supplier_O95,6,1
17536,Supplier_S515,10,3
17537,Supplier_V538,10,6
17538,Supplier_T803,6,12
17539,Supplier_X92,7,12
17540,Supplier_U512,3,4
17541,Supplier_H626,7,1
17542,Supplier_C982,12,14
17543,Supplier_U63,9,3
17544,Supplier_Q483,6,6
17545,Supplier_S482,7,6
17546,Supplier_Z677,13,4
17547,Supplier_Z508,4,3
17548,Supplier_O200,15,7
17549,Supplier_Q63,4,10
17550,Supplier_M85,13,8
17551,Supplier_P375,2,13
17552,Supplier_X892,8,14
17553,Supplier_E660,3,11
17554,Supplier_B554,9,8
17555,Supplier_G398,13,3
17556,Supplier_H523,7,12
17557,Supplier_E751,7,15
17558,Supplier_D361,15,13
17559,Supplier_C684,1,12
17560,Supplier_S890,5,1
17561,Supplier_S660,2,10
17562,Supplier_R373,14,7
17563,Supplier_W383,14,8
17564,Supplier_B389,5,12
17565,Supplier_Y799,10,6
17566,Supplier_X876,3,4
17567,Supplier_X130,15,3
17568,Supplier_N456,12,1
17569,Supplier_K149,14,7
17570,Supplier_W978,1,10
17571,Supplier_S906,4,10
17572,Supplier_U306,12,8
17573,Supplier_P466,12,4
17574,Supplier_G603,8,7
17575,Supplier_X948,11,2
17576,Supplier_I709,13,14
17577,Supplier_D788,7,12
17578,Supplier_T485,4,4
17579,Supplier_P11,4,4
17580,Supplier_U534,1,14
17581,Supplier_B277,13,12
17582,Supplier_E963,9,3
17583,Supplier_B854,3,13
17584,Supplier_T594,14,2
17585,Supplier_G332,12,1
17586,Supplier_Q570,15,9
17587,Supplier_H48,3,7
17588,Supplier_B501,6,6
17589,Supplier_X924,11,2
17590,Supplier_A126,11,5
17591,Supplier_C61,14,3
17592,Supplier_W356,2,4
17593,Supplier_C810,13,5
17594,Supplier_L557,12,7
17595,Supplier_V490,11,2
17596,Supplier_Q347,2,5
17597,Supplier_K578,9,13
17598,Supplier_J50,6,10
17599,Supplier_O12,11,2
17600,Supplier_A391,14,6
17601,Supplier_F353,6,12
17602,Supplier_U298,3,15
17603,Supplier_N824,1,7
17604,Supplier_R140,8,3
17605,Supplier_G587,11,15
17606,Supplier_M785,2,14
17607,Supplier_P977,9,2
17608,Supplier_U983,6,15
17609,Supplier_O990,10,8
17610,Supplier_X685,15,6
17611,Supplier_O3,9,15
17612,Supplier_Y700,2,2
17613,Supplier_E44,8,7
17614,Supplier_H225,4,15
17615,Supplier_B373,11,11
17616,Supplier_E432,8,12
17617,Supplier_I204,4,14
17618,Supplier_V602,3,4
17619,Supplier_P218,14,2
17620,Supplier_Q503,5,15
17621,Supplier_X217,13,3
17622,Supplier_B548,11,14
17623,Supplier_H534,6,7
17624,Supplier_O246,10,11
17625,Supplier_P456,5,7
17626,Supplier_I973,5,12
17627,Supplier_L639,4,10
17628,Supplier_B657,15,2
17629,Supplier_Y317,5,12
17630,Supplier_J792,4,10
17631,Supplier_H144,12,4
17632,Supplier_W781,7,7
17633,Supplier_S597,5,8
17634,Supplier_B546,4,5
17635,Supplier_R766,6,4
17636,Supplier_F495,15,5
17637,Supplier_Q189,11,12
17638,Supplier_Z431,12,4
17639,Supplier_J54,10,11
17640,Supplier_W170,2,15
17641,Supplier_S824,1,4
17642,Supplier_C957,5,7
17643,Supplier_P116,11,1
17644,Supplier_P235,12,13
17645,Supplier_Z868,9,10
17646,Supplier_J663,4,11
17647,Supplier_E485,9,8
17648,Supplier_F7,4,10
17649,Supplier_F469,9,2
17650,Supplier_H698,3,10
17651,Supplier_F444,12,12
17652,Supplier_J266,5,13
17653,Supplier_N359,14,5
17654,Supplier_N643,14,5
17655,Supplier_Q600,12,1
17656,Supplier_V849,12,5
17657,Supplier_C567,2,12
17658,Supplier_L365,15,9
17659,Supplier_W75,8,4
17660,Supplier_P609,7,14
17661,Supplier_N857,3,10
17662,Supplier_P311,11,6
17663,Supplier_D820,2,11
17664,Supplier_O173,15,12
17665,Supplier_I970,5,1
17666,Supplier_M699,5,10
17667,Supplier_M709,2,3
17668,Supplier_C882,7,12
17669,Supplier_W911,15,2
17670,Supplier_A46,2,3
17671,Supplier_P804,9,9
17672,Supplier_F85,3,9
17673,Supplier_H347,13,4
17674,Supplier_U718,11,1
17675,Supplier_Z981,4,15
17676,Supplier_K402,11,13
17677,Supplier_H900,9,8
17678,Supplier_J38,3,15
17679,Supplier_F173,6,5
17680,Supplier_A799,15,13
17681,Supplier_M262,2,14
17682,Supplier_T723,5,4
17683,Supplier_X560,3,8
17684,Supplier_B6,13,8
17685,Supplier_H989,3,11
17686,Supplier_O242,10,7
17687,Supplier_C954,5,3
17688,Supplier_S909,5,15
17689,Supplier_I86,3,8
17690,Supplier_U375,2,6
17691,Supplier_Z585,13,4
17692,Supplier_C72,8,9
17693,Supplier_K397,15,11
17694,Supplier_D758,9,9
17695,Supplier_V360,6,7
17696,Supplier_H380,11,8
17697,Supplier_B216,15,14
17698,Supplier_J524,1,3
17699,Supplier_S756,3,10
17700,Supplier_P446,12,2
17701,Supplier_M721,7,14
17702,Supplier_K742,10,8
17703,Supplier_S642,12,10
17704,Supplier_J97,15,4
17705,Supplier_U655,12,14
17706,Supplier_I255,4,12
17707,Supplier_N303,11,13
17708,Supplier_W258,7,8
17709,Supplier_Q477,9,3
17710,Supplier_B382,7,14
17711,Supplier_Q389,11,2
17712,Supplier_O415,3,5
17713,Supplier_M143,5,3
17714,Supplier_I661,10,14
17715,Supplier_A355,14,4
17716,Supplier_B370,11,9
17717,Supplier_O28,8,6
17718,Supplier_N818,9,14
17719,Supplier_M677,6,12
17720,Supplier_K169,3,8
17721,Supplier_H470,9,1
17722,Supplier_L304,6,12
17723,Supplier_E207,9,9
17724,Supplier_J753,10,10
17725,Supplier_G738,1,10
17726,Supplier_O125,8,7
17727,Supplier_O885,5,3
17728,Supplier_U501,13,2
17729,Supplier_Y269,7,7
17730,Supplier_V478,7,12
17731,Supplier_U860,15,12
17732,Supplier_F618,14,12
17733,Supplier_O228,9,6
17734,Supplier_C77,7,10
17735,Supplier_D905,2,2
17736,Supplier_K77,1,7
17737,Supplier_E363,2,10
17738,Supplier_X793,13,3
17739,Supplier_S929,1,7
17740,Supplier_W83,14,11
17741,Supplier_H134,1,4
17742,Supplier_A134,12,14
17743,Supplier_I367,15,1
17744,Supplier_B839,15,8
17745,Supplier_K930,7,3
17746,Supplier_L807,2,6
17747,Supplier_L119,1,7
17748,Supplier_Q446,4,2
17749,Supplier_A211,12,5
17750,Supplier_V618,8,12
17751,Supplier_V304,10,15
17752,Supplier_F30,6,11
17753,Supplier_O702,14,12
17754,Supplier_B610,13,10
17755,Supplier_O69,8,6
17756,Supplier_U193,13,11
17757,Supplier_W887,11,13
17758,Supplier_W550,13,7
17759,Supplier_B442,10,5
17760,Supplier_Q509,2,12
17761,Supplier_M628,9,2
17762,Supplier_E416,9,15
17763,Supplier_R709,3,4
17764,Supplier_D15,5,2
17765,Supplier_X272,13,14
17766,Supplier_R126,11,14
17767,Supplier_L625,4,7
17768,Supplier_R706,10,2
17769,Supplier_E87,7,9
17770,Supplier_S684,5,2
17771,Supplier_T683,12,13
17772,Supplier_Z852,11,5
17773,Supplier_M791,3,4
17774,Supplier_L262,7,11
17775,Supplier_X560,13,1
17776,Supplier_I440,12,1
17777,Supplier_J60,4,14
17778,Supplier_V185,8,3
17779,Supplier_Z356,9,1
17780,Supplier_Q956,3,13
17781,Supplier_C459,8,1
17782,Supplier_B970,9,7
17783,Supplier_E660,8,14
17784,Supplier_P147,2,3
17785,Supplier_P183,8,5
17786,Supplier_Z853,10,15
17787,Supplier_Z812,1,8
17788,Supplier_W970,12,3
17789,Supplier_N653,13,11
17790,Supplier_X910,14,7
17791,Supplier_P784,10,8
17792,Supplier_I863,12,2
17793,Supplier_M235,1,4
17794,Supplier_P787,1,5
17795,Supplier_I446,1,10
17796,Supplier_R740,4,3
17797,Supplier_Q236,2,5
17798,Supplier_V367,14,2
17799,Supplier_G657,12,8
17800,Supplier_E664,7,7
17801,Supplier_V460,13,6
17802,Supplier_T63,12,1
17803,Supplier_R494,8,12
17804,Supplier_E725,10,15
17805,Supplier_I473,11,15
17806,Supplier_L751,12,10
17807,Supplier_M314,14,6
17808,Supplier_N865,12,6
17809,Supplier_C431,7,1
17810,Supplier_N684,6,7
17811,Supplier_C617,8,12
17812,Supplier_M961,1,9
17813,Supplier_R355,12,1
17814,Supplier_V643,2,8
17815,Supplier_Q224,8,12
17816,Supplier_B384,5,12
17817,Supplier_F392,7,11
17818,Supplier_G760,15,12
17819,Supplier_A419,10,3
17820,Supplier_R404,9,3
17821,Supplier_U364,2,14
17822,Supplier_M488,13,10
17823,Supplier_G142,5,5
17824,Supplier_X504,8,14
17825,Supplier_E146,15,11
17826,Supplier_U934,12,12
17827,Supplier_G447,4,12
17828,Supplier_E986,2,5
17829,Supplier_Y288,9,14
17830,Supplier_Y288,4,5
17831,Supplier_D105,8,11
17832,Supplier_B693,9,12
17833,Supplier_G370,6,12
17834,Supplier_L506,15,13
17835,Supplier_B114,11,11
17836,Supplier_I55,1,2
17837,Supplier_U844,12,1
17838,Supplier_W312,1,4
17839,Supplier_S693,10,10
17840,Supplier_W347,2,6
17841,Supplier_O819,12,7
17842,Supplier_Y416,15,15
17843,Supplier_X575,8,3
17844,Supplier_Q63,14,7
17845,Supplier_Q627,10,6
17846,Supplier_I37,9,8
17847,Supplier_O317,11,4
17848,Supplier_O63,5,3
17849,Supplier_Z426,10,6
17850,Supplier_V12,12,7
17851,Supplier_V531,2,12
17852,Supplier_M454,10,1
17853,Supplier_Y642,8,9
17854,Supplier_Q209,1,10
17855,Supplier_J5,6,10
17856,Supplier_N707,12,13
17857,Supplier_H66,11,15
17858,Supplier_C106,2,1
17859,Supplier_U153,12,8
17860,Supplier_W40,13,1
17861,Supplier_I45,10,1
17862,Supplier_R42,4,7
17863,Supplier_Y802,11,1
17864,Supplier_D852,3,13
17865,Supplier_R976,12,11
17866,Supplier_W870,2,11
17867,Supplier_M950,4,14
17868,Supplier_Q634,4,3
17869,Supplier_V519,10,12
17870,Supplier_N226,14,15
17871,Supplier_C904,9,2
17872,Supplier_Q654,5,7
17873,Supplier_M63,12,6
17874,Supplier_D724,9,2
17875,Supplier_K501,14,9
17876,Supplier_H406,3,8
17877,Supplier_D517,4,8
17878,Supplier_Q839,7,8
17879,Supplier_J226,7,4
17880,Supplier_B669,14,10
17881,Supplier_G420,7,4
17882,Supplier_H656,2,8
17883,Supplier_U91,8,6
17884,Supplier_D321,14,12
17885,Supplier_I538,14,10
17886,Supplier_M604,12,14
17887,Supplier_I597,5,3
17888,Supplier_Y781,14,13
17889,Supplier_Z66,14,5
17890,Supplier_O646,4,2
17891,Supplier_D83,2,3
17892,Supplier_C831,2,8
17893,Supplier_H458,11,10
17894,Supplier_J692,14,4
17895,Supplier_Y28,15,12
17896,Supplier_Q699,15,6
17897,Supplier_S246,1,6
17898,Supplier_J650,4,1
17899,Supplier_D194,11,9
17900,Supplier_L644,7,12
17901,Supplier_H11,10,9
17902,Supplier_Y757,10,8
17903,Supplier_S428,8,10
17904,Supplier_B41,9,6
17905,Supplier_R28,2,14
17906,Supplier_J968,9,9
17907,Supplier_M340,10,13
17908,Supplier_I277,1,5
17909,Supplier_P14,13,9
17910,Supplier_E330,4,1
17911,Supplier_S576,3,7
17912,Supplier_B644,14,8
17913,Supplier_C623,10,15
17914,Supplier_F5,8,10
17915,Supplier_Q956,13,6
17916,Supplier_X100,6,11
17917,Supplier_A650,7,10
17918,Supplier_H46,9,14
17919,Supplier_E597,1,5
17920,Supplier_D329,2,13
17921,Supplier_V771,1,14
17922,Supplier_B651,12,5
17923,Supplier_C78,11,15
17924,Supplier_J526,13,6
17925,Supplier_W832,9,1
17926,Supplier_V815,12,6
17927,Supplier_F46,12,14
17928,Supplier_J66,5,7
17929,Supplier_E973,7,8
17930,Supplier_F287,1,11
17931,Supplier_F839,14,12
17932,Supplier_I320,5,2
17933,Supplier_B39,8,7
17934,Supplier_S936,8,5
17935,Supplier_K792,2,11
17936,Supplier_X852,11,15
17937,Supplier_X545,3,6
17938,Supplier_L645,2,4
17939,Supplier_Q539,2,1
17940,Supplier_O708,4,3
17941,Supplier_O824,2,4
17942,Supplier_S221,9,8
17943,Supplier_O510,5,10
17944,Supplier_X852,10,3
17945,Supplier_D930,3,5
17946,Supplier_Y882,13,3
17947,Supplier_H429,15,10
17948,Supplier_Q680,3,14
17949,Supplier_Q554,6,14
17950,Supplier_O473,12,14
17951,Supplier_M677,1,8
17952,Supplier_P188,12,8
17953,Supplier_Z725,6,2
17954,Supplier_X272,10,5
17955,Supplier_R314,12,1
17956,Supplier_G598,4,4
17957,Supplier_Y359,10,14
17958,Supplier_I858,14,2
17959,Supplier_K176,5,15
17960,Supplier_Q842,8,9
17961,Supplier_Z605,6,3
17962,Supplier_Z357,8,2
17963,Supplier_S917,13,14
17964,Supplier_C836,14,9
17965,Supplier_D715,9,11
17966,Supplier_I683,9,2
17967,Supplier_R700,2,5
17968,Supplier_X120,8,8
17969,Supplier_U783,14,6
17970,Supplier_S875,6,9
17971,Supplier_N475,2,10
17972,Supplier_Y780,7,12
17973,Supplier_B603,6,5
17974,Supplier_L776,15,10
17975,Supplier_Y413,9,4
17976,Supplier_Y716,11,6
17977,Supplier_E254,9,1
17978,Supplier_W983,7,2
17979,Supplier_L687,7,2
17980,Supplier_L452,2,6
17981,Supplier_F931,11,12
17982,Supplier_V221,1,4
17983,Supplier_T166,4,9
17984,Supplier_H985,6,14
17985,Supplier_C223,2,5
17986,Supplier_R614,3,3
17987,Supplier_O782,8,4
17988,Supplier_Q311,8,2
17989,Supplier_G190,4,9
17990,Supplier_X630,10,1
17991,Supplier_D867,11,3
17992,Supplier_O738,8,12
17993,Supplier_T725,10,9
17994,Supplier_H930,15,8
17995,Supplier_M219,6,3
17996,Supplier_W616,9,4
17997,Supplier_M320,5,14
